Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
557,522,lucene/src/java/org/apache/lucene/index/InvertedDocEndConsumer.java,lucene/src/java/org/apache/lucene/index/DocInverterPerThread.java,addThread,DocInverterPerThread,function,type,Parameter,1,TRUE,12469,11049,index,index
1309,473,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenStream.java,,TokenStream,file,type,Import,1,FALSE,,9921,analysis,analysis
1309,473,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenStream.java,GreekLowerCaseFilter,TokenStream,function,type,Parameter,1,TRUE,35841,9921,analysis,analysis
1309,472,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenFilter.java,GreekLowerCaseFilter,TokenFilter,function,type,Call,1,TRUE,35841,9912,analysis,analysis
1309,472,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenFilter.java,,TokenFilter,file,type,Import,1,FALSE,,9912,analysis,analysis
179,171,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/NoTokenFoundQueryNode.java,lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/DeletedQueryNode.java,NoTokenFoundQueryNode,DeletedQueryNode,type,type,Extend,1,TRUE,4657,4556,queryparser,queryparser
1309,472,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/TokenFilter.java,incrementToken,input,function,var,Use,1,TRUE,35842,9913,analysis,analysis
1309,475,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,incrementToken,buffer,function,function,Call,1,TRUE,35842,9937,analysis,analysis
1309,475,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,,CharTermAttribute,file,type,Import,1,FALSE,,9942,analysis,analysis
1309,475,modules/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,GreekLowerCaseFilter,CharTermAttribute,type,type,Use,1,TRUE,35844,9942,analysis,analysis
