Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
91,12,main/java/org/apache/commons/imaging/formats/ico/IcoImageParser.java,main/java/org/apache/commons/imaging/PixelDensity.java,writeImage,PixelDensity,function,type,Cast,1.0,True,2110.0,322.0,ico,base
91,12,main/java/org/apache/commons/imaging/formats/ico/IcoImageParser.java,main/java/org/apache/commons/imaging/PixelDensity.java,writeImage,horizontalDensityMetres,function,function,Call,2.0,True,2110.0,314.0,ico,base
91,12,main/java/org/apache/commons/imaging/formats/ico/IcoImageParser.java,main/java/org/apache/commons/imaging/PixelDensity.java,,PixelDensity,file,type,Import,1.0,False,,322.0,ico,base
91,12,main/java/org/apache/commons/imaging/formats/ico/IcoImageParser.java,main/java/org/apache/commons/imaging/PixelDensity.java,writeImage,PixelDensity,function,type,Contain,1.0,True,2110.0,322.0,ico,base
66,60,main/java/org/apache/commons/imaging/formats/bmp/PixelParser.java,main/java/org/apache/commons/imaging/formats/bmp/BmpHeaderInfo.java,PixelParser,BmpHeaderInfo,function,type,Use,1.0,True,1482.0,1274.0,bmp,bmp
66,60,main/java/org/apache/commons/imaging/formats/bmp/PixelParser.java,main/java/org/apache/commons/imaging/formats/bmp/BmpHeaderInfo.java,PixelParser,BmpHeaderInfo,function,type,Parameter,1.0,True,1482.0,1274.0,bmp,bmp
66,60,main/java/org/apache/commons/imaging/formats/bmp/PixelParser.java,main/java/org/apache/commons/imaging/formats/bmp/BmpHeaderInfo.java,PixelParser,BmpHeaderInfo,type,type,Contain,1.0,True,1485.0,1274.0,bmp,bmp
253,300,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoLong.java,TiffEpTagConstants,TagInfoLong,type,type,Call,1.0,True,5569.0,6512.0,tiff,tiff
253,300,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoLong.java,,TagInfoLong,file,type,Import,1.0,False,,6512.0,tiff,tiff
253,300,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoLong.java,TiffEpTagConstants,TagInfoLong,type,type,Create,1.0,True,5569.0,6512.0,tiff,tiff
253,300,main/java/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants.java,main/java/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoLong.java,TiffEpTagConstants,TagInfoLong,type,type,Contain,1.0,True,5569.0,6512.0,tiff,tiff
165,145,main/java/org/apache/commons/imaging/formats/png/chunks/PngChunkPlte.java,main/java/org/apache/commons/imaging/formats/png/GammaCorrection.java,correct,correctARGB,function,function,Call,1.0,True,3812.0,3293.0,png,png
165,145,main/java/org/apache/commons/imaging/formats/png/chunks/PngChunkPlte.java,main/java/org/apache/commons/imaging/formats/png/GammaCorrection.java,,GammaCorrection,file,type,Import,1.0,False,,3295.0,png,png
165,145,main/java/org/apache/commons/imaging/formats/png/chunks/PngChunkPlte.java,main/java/org/apache/commons/imaging/formats/png/GammaCorrection.java,correct,GammaCorrection,function,type,Parameter,1.0,True,3812.0,3295.0,png,png
205,201,main/java/org/apache/commons/imaging/formats/psd/dataparsers/DataParserCmyk.java,main/java/org/apache/commons/imaging/formats/psd/PsdImageContents.java,,PsdImageContents,file,type,Import,1.0,False,,4283.0,psd,psd
205,201,main/java/org/apache/commons/imaging/formats/psd/dataparsers/DataParserCmyk.java,main/java/org/apache/commons/imaging/formats/psd/PsdImageContents.java,getRGB,PsdImageContents,function,type,Parameter,1.0,True,4415.0,4283.0,psd,psd
205,203,main/java/org/apache/commons/imaging/formats/psd/dataparsers/DataParserCmyk.java,main/java/org/apache/commons/imaging/formats/psd/dataparsers/DataParser.java,DataParserCmyk,DataParser,type,type,Extend,1.0,True,4416.0,4394.0,psd,psd
342,344,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccTag.java,toString,dump,function,function,Call,1.0,True,7362.0,7429.0,icc,icc
342,344,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccTag.java,getTags,IccTag,function,type,Return,1.0,True,7359.0,7432.0,icc,icc
342,344,main/java/org/apache/commons/imaging/icc/IccProfileInfo.java,main/java/org/apache/commons/imaging/icc/IccTag.java,IccProfileInfo,IccTag,function,type,Use,3.0,True,7355.0,7432.0,icc,icc
